algo,dist,n,seed,mode,rep,time_ns,comparisons,heap_aux_bytes,fj_stack_bound_bytes,merge_span_elems,ok,small_merge,fj_run_thresh,fj_max,build_id
hybrid_fjauto2048,disp2048,1000000,1,count,0,214023399,12247386,63992,273272,3519404,1,96,0,2048,e67f8ae
hybrid_fjauto2048,disp2048,1000000,2,count,0,229504222,12247401,58416,273272,3520186,1,96,0,2048,e67f8ae
hybrid_fjauto2048,disp2048,1000000,3,count,0,185466812,12244750,62232,273272,3508632,1,96,0,2048,e67f8ae
hybrid_fjauto2048,disp4096,1000000,1,count,0,233791063,13241148,115880,273272,4586432,1,96,0,2048,e67f8ae
hybrid_fjauto2048,disp4096,1000000,2,count,0,154507704,13248448,119008,273272,4592177,1,96,0,2048,e67f8ae
hybrid_fjauto2048,disp4096,1000000,3,count,0,212465347,13252836,117552,273272,4609138,1,96,0,2048,e67f8ae
hybrid_gate,disp4,1000000,1,count,0,29428326,4848713,2400,6204,116403,1,96,0,2048,e67f8ae
hybrid_gate,disp4,1000000,2,count,0,29512884,4849926,2384,6204,115909,1,96,0,2048,e67f8ae
hybrid_gate,disp4,1000000,3,count,0,43333486,4848417,2400,6204,115942,1,96,0,2048,e67f8ae
hybrid_gate,disp8,1000000,1,count,0,35893177,5094466,2480,6204,305758,1,96,0,2048,e67f8ae
hybrid_gate,disp8,1000000,2,count,0,40086605,5093997,2480,6204,305216,1,96,0,2048,e67f8ae
hybrid_gate,disp8,1000000,3,count,0,45342140,5094411,2488,6204,305851,1,96,0,2048,e67f8ae
hybrid_gate,disp16,1000000,1,count,0,43287224,5533167,2680,6204,753865,1,96,0,2048,e67f8ae
hybrid_gate,disp16,1000000,2,count,0,56278790,5532544,2720,6204,755127,1,96,0,2048,e67f8ae
hybrid_gate,disp16,1000000,3,count,0,41494425,5534068,2688,6204,755728,1,96,0,2048,e67f8ae
hybrid_gate,disp32,1000000,1,count,0,44851080,6326729,3096,6204,1611729,1,96,0,2048,e67f8ae
hybrid_gate,disp32,1000000,2,count,0,63271320,6331334,3120,6204,1612854,1,96,0,2048,e67f8ae
hybrid_gate,disp32,1000000,3,count,0,44926242,6331967,3088,6204,1616721,1,96,0,2048,e67f8ae
hybrid_gate,disp64,1000000,1,count,0,71357396,7364202,4016,6204,2719580,1,96,0,2048,e67f8ae
hybrid_gate,disp64,1000000,2,count,0,54037481,7367492,3928,6204,2719609,1,96,0,2048,e67f8ae
hybrid_gate,disp64,1000000,3,count,0,49279621,7369030,3904,6204,2722131,1,96,0,2048,e67f8ae
hybrid_gate,disp128,1000000,1,count,0,70648505,8385882,5664,6204,3891635,1,96,0,2048,e67f8ae
hybrid_gate,disp128,1000000,2,count,0,75865828,8393479,6144,6204,3896153,1,96,0,2048,e67f8ae
hybrid_gate,disp128,1000000,3,count,0,53870654,8383616,5680,6204,3898647,1,96,0,2048,e67f8ae
hybrid_gate,disp512,1000000,1,count,0,84290079,10339731,15880,6204,6228907,1,96,0,2048,e67f8ae
hybrid_gate,disp512,1000000,2,count,0,88889721,10340659,16864,6204,6228240,1,96,0,2048,e67f8ae
hybrid_gate,disp512,1000000,3,count,0,89328335,10342215,16336,6204,6234245,1,96,0,2048,e67f8ae
hybrid_gate,disp1024,1000000,1,count,0,156156213,11250637,30352,273272,2419337,1,96,0,2048,e67f8ae
hybrid_gate,disp1024,1000000,2,count,0,155433439,11253258,31608,273272,2425430,1,96,0,2048,e67f8ae
hybrid_gate,disp1024,1000000,3,count,0,218729089,11255857,30184,273272,2414133,1,96,0,2048,e67f8ae
hybrid_gate,disp2048,1000000,1,count,0,155888609,12253243,63992,273272,3519404,1,96,0,2048,e67f8ae
hybrid_gate,disp2048,1000000,2,count,0,223194919,12253274,58416,273272,3520186,1,96,0,2048,e67f8ae
hybrid_gate,disp2048,1000000,3,count,0,220559739,12250622,62232,273272,3508632,1,96,0,2048,e67f8ae
hybrid_gate,disp4096,1000000,1,count,0,195082650,13247003,115880,273272,4586432,1,96,0,2048,e67f8ae
hybrid_gate,disp4096,1000000,2,count,0,160768871,13254290,119008,273272,4592177,1,96,0,2048,e67f8ae
hybrid_gate,disp4096,1000000,3,count,0,149887923,13258682,117552,273272,4609138,1,96,0,2048,e67f8ae
powersort,random,10000,1,count,0,858127,119669,42304,0,79430,1,96,0,2048,e67f8ae
powersort,random,10000,2,count,0,835350,119736,42296,0,79465,1,96,0,2048,e67f8ae
powersort,random,10000,3,count,0,918061,119719,42288,0,79531,1,96,0,2048,e67f8ae
powersort,random,100000,1,count,0,10061219,1528957,402296,0,1095881,1,96,0,2048,e67f8ae
powersort,random,100000,2,count,0,10386298,1528915,402288,0,1096005,1,96,0,2048,e67f8ae
